midi_note,string,fret,position_in_tab,genre,artist,song,rating,synthetic
67,3,12,7,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
77,5,13,9,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
81,5,17,10,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
88,5,24,11,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
77,4,18,12,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
76,3,21,13,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
67,1,22,15,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
88,5,24,16,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
82,4,23,17,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
65,1,20,18,jazz,Synthetic_jazz,Generated_Riff_21,5.0,True
87,5,23,4,jazz,Synthetic_jazz,Generated_Riff_22,5.0,True
72,2,22,6,jazz,Synthetic_jazz,Generated_Riff_22,5.0,True
77,3,22,8,jazz,Synthetic_jazz,Generated_Riff_22,5.0,True
79,5,15,10,jazz,Synthetic_jazz,Generated_Riff_22,5.0,True
82,5,18,12,jazz,Synthetic_jazz,Generated_Riff_22,5.0,True
87,5,23,0,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
77,4,18,1,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
68,1,23,2,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
84,5,20,4,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
67,2,17,5,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
77,4,18,7,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
65,3,10,8,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
68,4,9,9,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
68,3,13,10,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
72,4,13,11,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
80,5,16,14,jazz,Synthetic_jazz,Generated_Riff_23,5.0,True
85,5,21,0,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
66,3,11,1,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
65,2,15,2,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
68,3,13,3,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
78,5,14,6,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
87,5,23,7,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
77,4,18,8,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
82,5,18,10,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
72,4,13,13,jazz,Synthetic_jazz,Generated_Riff_24,5.0,True
78,5,14,0,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
88,5,24,1,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
71,4,12,3,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
67,3,12,5,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
83,5,19,6,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
76,4,17,9,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
79,4,20,11,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
86,5,22,12,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
86,5,22,13,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
74,3,19,14,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
81,4,22,15,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
86,5,22,16,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
81,4,22,17,jazz,Synthetic_jazz,Generated_Riff_25,5.0,True
76,4,17,0,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
85,5,21,3,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
78,4,19,4,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
85,5,21,5,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
73,4,14,7,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
78,4,19,10,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
82,4,23,12,jazz,Synthetic_jazz,Generated_Riff_26,5.0,True
74,2,24,0,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
77,3,22,1,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
84,5,20,3,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
79,4,20,5,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
71,3,16,6,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
84,5,20,7,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
86,5,22,9,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
74,5,10,11,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
86,5,22,13,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
72,2,22,14,jazz,Synthetic_jazz,Generated_Riff_27,5.0,True
67,5,3,1,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
67,2,17,2,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
66,1,21,3,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
66,2,16,4,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
73,4,14,5,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
73,5,9,6,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
69,4,10,7,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
73,4,14,8,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
75,5,11,9,jazz,Synthetic_jazz,Generated_Riff_28,5.0,True
71,4,12,0,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
67,3,12,1,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
78,4,19,2,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
86,5,22,4,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
81,5,17,6,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
88,5,24,7,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
72,3,17,8,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
84,5,20,9,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
84,5,20,11,jazz,Synthetic_jazz,Generated_Riff_29,5.0,True
69,1,24,0,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
74,2,24,3,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
84,5,20,5,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
67,4,8,6,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
69,4,10,8,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
74,4,15,10,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
88,5,24,13,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
88,5,24,14,jazz,Synthetic_jazz,Generated_Riff_30,5.0,True
77,5,13,0,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
74,5,10,1,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
84,5,20,3,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
86,5,22,4,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
81,4,22,5,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
79,4,20,6,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
67,3,12,9,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
69,3,14,11,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
70,4,11,12,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
88,5,24,13,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
67,4,8,14,jazz,Synthetic_jazz,Generated_Riff_31,5.0,True
76,4,17,0,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
72,3,17,1,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
67,3,12,2,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
69,4,10,3,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
88,5,24,5,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
84,5,20,8,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
77,4,18,9,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
71,3,16,12,jazz,Synthetic_jazz,Generated_Riff_32,5.0,True
88,5,24,1,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
83,4,24,3,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
84,5,20,4,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
84,5,20,6,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
76,4,17,12,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
78,3,23,14,jazz,Synthetic_jazz,Generated_Riff_33,5.0,True
79,5,15,0,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
79,4,20,1,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
83,5,19,2,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
67,3,12,3,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
65,3,10,4,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
77,5,13,5,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
70,4,11,6,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
71,5,7,10,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
73,4,14,11,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
85,5,21,12,jazz,Synthetic_jazz,Generated_Riff_34,5.0,True
80,5,16,0,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
83,5,19,1,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
82,4,23,3,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
75,4,16,4,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
85,5,21,5,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
80,5,16,6,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
87,5,23,8,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
75,5,11,9,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
79,5,15,10,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
70,4,11,11,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
68,3,13,15,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
75,4,16,17,jazz,Synthetic_jazz,Generated_Riff_35,5.0,True
84,5,20,1,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
77,5,13,2,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
82,5,18,4,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
69,2,19,5,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
74,2,24,7,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
65,3,10,10,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
79,3,24,11,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
81,4,22,12,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
69,3,14,13,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
86,5,22,14,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
82,5,18,16,jazz,Synthetic_jazz,Generated_Riff_36,5.0,True
78,3,23,0,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
83,4,24,2,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
84,5,20,3,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
81,4,22,4,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
86,5,22,5,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
84,5,20,6,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
67,5,3,8,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
78,5,14,9,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
74,4,15,10,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
67,3,12,11,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
88,5,24,12,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
76,3,21,14,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
86,5,22,15,jazz,Synthetic_jazz,Generated_Riff_37,5.0,True
81,5,17,1,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
86,5,22,3,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
83,5,19,4,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
81,5,17,5,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
69,3,14,6,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
84,5,20,7,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
83,5,19,9,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
72,5,8,11,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
71,4,12,12,jazz,Synthetic_jazz,Generated_Riff_38,5.0,True
84,5,20,0,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
67,1,22,2,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
65,2,15,4,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
77,4,18,5,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
77,5,13,6,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
65,2,15,7,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
65,2,15,8,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
86,5,22,11,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
72,2,22,14,jazz,Synthetic_jazz,Generated_Riff_39,5.0,True
66,3,11,0,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
80,5,16,1,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
71,3,16,2,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
78,5,14,3,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
74,5,10,4,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
71,4,12,5,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
69,4,10,6,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
87,5,23,8,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
63,3,8,10,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
72,3,17,11,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
60,3,5,12,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
69,5,5,13,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
66,3,11,14,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
80,5,16,15,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
83,5,19,16,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
60,1,15,17,jazz,Synthetic_jazz,Generated_Riff_40,5.0,True
82,4,23,0,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
87,5,23,4,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
84,5,20,6,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
81,5,17,8,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
73,3,18,9,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
70,2,20,11,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
70,3,15,13,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
70,3,15,14,jazz,Synthetic_jazz,Generated_Riff_41,5.0,True
76,5,12,0,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
69,4,10,1,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
85,5,21,2,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
84,5,20,4,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
67,3,12,5,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
78,4,19,6,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
72,3,17,7,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
87,5,23,9,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
87,5,23,11,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
78,4,19,15,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
73,4,14,16,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
87,5,23,17,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
88,5,24,18,jazz,Synthetic_jazz,Generated_Riff_42,5.0,True
72,4,13,0,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
69,3,14,2,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
76,5,12,4,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
87,5,23,8,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
73,3,18,11,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
73,3,18,12,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
72,4,13,14,jazz,Synthetic_jazz,Generated_Riff_43,5.0,True
66,5,2,0,folk,Synthetic_folk,Generated_Riff_0,5.0,True
80,5,16,1,folk,Synthetic_folk,Generated_Riff_0,5.0,True
69,4,10,2,folk,Synthetic_folk,Generated_Riff_0,5.0,True
83,4,24,3,folk,Synthetic_folk,Generated_Riff_0,5.0,True
86,5,22,4,folk,Synthetic_folk,Generated_Riff_0,5.0,True
88,5,24,5,folk,Synthetic_folk,Generated_Riff_0,5.0,True
74,5,10,6,folk,Synthetic_folk,Generated_Riff_0,5.0,True
64,4,5,7,folk,Synthetic_folk,Generated_Riff_0,5.0,True
85,5,21,8,folk,Synthetic_folk,Generated_Riff_0,5.0,True
85,5,21,9,folk,Synthetic_folk,Generated_Riff_0,5.0,True
67,5,3,0,folk,Synthetic_folk,Generated_Riff_1,5.0,True
76,5,12,1,folk,Synthetic_folk,Generated_Riff_1,5.0,True
71,4,12,2,folk,Synthetic_folk,Generated_Riff_1,5.0,True
76,5,12,3,folk,Synthetic_folk,Generated_Riff_1,5.0,True
60,4,1,5,folk,Synthetic_folk,Generated_Riff_1,5.0,True
79,5,15,6,folk,Synthetic_folk,Generated_Riff_1,5.0,True
88,5,24,7,folk,Synthetic_folk,Generated_Riff_1,5.0,True
67,4,8,8,folk,Synthetic_folk,Generated_Riff_1,5.0,True
84,5,20,9,folk,Synthetic_folk,Generated_Riff_1,5.0,True
86,5,22,10,folk,Synthetic_folk,Generated_Riff_1,5.0,True
60,4,1,11,folk,Synthetic_folk,Generated_Riff_1,5.0,True
71,5,7,12,folk,Synthetic_folk,Generated_Riff_1,5.0,True
76,5,12,0,folk,Synthetic_folk,Generated_Riff_2,5.0,True
69,3,14,2,folk,Synthetic_folk,Generated_Riff_2,5.0,True
67,5,3,3,folk,Synthetic_folk,Generated_Riff_2,5.0,True
67,5,3,4,folk,Synthetic_folk,Generated_Riff_2,5.0,True
83,5,19,6,folk,Synthetic_folk,Generated_Riff_2,5.0,True
69,4,10,7,folk,Synthetic_folk,Generated_Riff_2,5.0,True
86,5,22,8,folk,Synthetic_folk,Generated_Riff_2,5.0,True
79,3,24,9,folk,Synthetic_folk,Generated_Riff_2,5.0,True
79,3,24,10,folk,Synthetic_folk,Generated_Riff_2,5.0,True
74,5,10,11,folk,Synthetic_folk,Generated_Riff_2,5.0,True
81,5,17,0,folk,Synthetic_folk,Generated_Riff_3,5.0,True
78,5,14,1,folk,Synthetic_folk,Generated_Riff_3,5.0,True
74,5,10,3,folk,Synthetic_folk,Generated_Riff_3,5.0,True
88,5,24,6,folk,Synthetic_folk,Generated_Riff_3,5.0,True
74,5,10,9,folk,Synthetic_folk,Generated_Riff_3,5.0,True
88,5,24,10,folk,Synthetic_folk,Generated_Riff_3,5.0,True
78,5,14,11,folk,Synthetic_folk,Generated_Riff_3,5.0,True
69,3,14,12,folk,Synthetic_folk,Generated_Riff_3,5.0,True
78,5,14,13,folk,Synthetic_folk,Generated_Riff_3,5.0,True
74,5,10,14,folk,Synthetic_folk,Generated_Riff_3,5.0,True
73,5,9,1,folk,Synthetic_folk,Generated_Riff_4,5.0,True
74,5,10,4,folk,Synthetic_folk,Generated_Riff_4,5.0,True
83,4,24,5,folk,Synthetic_folk,Generated_Riff_4,5.0,True
86,5,22,7,folk,Synthetic_folk,Generated_Riff_4,5.0,True
83,4,24,8,folk,Synthetic_folk,Generated_Riff_4,5.0,True
74,5,10,9,folk,Synthetic_folk,Generated_Riff_4,5.0,True
69,4,10,13,folk,Synthetic_folk,Generated_Riff_4,5.0,True
78,5,14,14,folk,Synthetic_folk,Generated_Riff_4,5.0,True
71,5,7,15,folk,Synthetic_folk,Generated_Riff_4,5.0,True
81,5,17,17,folk,Synthetic_folk,Generated_Riff_4,5.0,True
69,5,5,18,folk,Synthetic_folk,Generated_Riff_4,5.0,True
73,5,9,5,folk,Synthetic_folk,Generated_Riff_5,5.0,True
69,3,14,6,folk,Synthetic_folk,Generated_Riff_5,5.0,True
68,5,4,7,folk,Synthetic_folk,Generated_Riff_5,5.0,True
78,5,14,9,folk,Synthetic_folk,Generated_Riff_5,5.0,True
78,5,14,12,folk,Synthetic_folk,Generated_Riff_5,5.0,True
78,5,14,13,folk,Synthetic_folk,Generated_Riff_5,5.0,True
75,5,11,14,folk,Synthetic_folk,Generated_Riff_5,5.0,True
80,5,16,15,folk,Synthetic_folk,Generated_Riff_5,5.0,True
66,5,2,16,folk,Synthetic_folk,Generated_Riff_5,5.0,True
87,5,23,17,folk,Synthetic_folk,Generated_Riff_5,5.0,True
69,5,5,0,folk,Synthetic_folk,Generated_Riff_6,5.0,True
84,5,20,1,folk,Synthetic_folk,Generated_Riff_6,5.0,True
62,3,7,2,folk,Synthetic_folk,Generated_Riff_6,5.0,True
78,5,14,3,folk,Synthetic_folk,Generated_Riff_6,5.0,True
76,5,12,4,folk,Synthetic_folk,Generated_Riff_6,5.0,True
79,5,15,7,folk,Synthetic_folk,Generated_Riff_6,5.0,True
76,5,12,8,folk,Synthetic_folk,Generated_Riff_6,5.0,True
71,4,12,9,folk,Synthetic_folk,Generated_Riff_6,5.0,True
64,5,0,12,folk,Synthetic_folk,Generated_Riff_6,5.0,True
81,5,17,2,folk,Synthetic_folk,Generated_Riff_7,5.0,True
88,5,24,3,folk,Synthetic_folk,Generated_Riff_7,5.0,True
74,5,10,4,folk,Synthetic_folk,Generated_Riff_7,5.0,True
67,5,3,5,folk,Synthetic_folk,Generated_Riff_7,5.0,True
81,5,17,6,folk,Synthetic_folk,Generated_Riff_7,5.0,True
79,4,20,8,folk,Synthetic_folk,Generated_Riff_7,5.0,True
71,5,7,10,folk,Synthetic_folk,Generated_Riff_7,5.0,True
78,5,14,11,folk,Synthetic_folk,Generated_Riff_7,5.0,True
72,4,13,14,folk,Synthetic_folk,Generated_Riff_7,5.0,True
71,4,12,16,folk,Synthetic_folk,Generated_Riff_7,5.0,True
67,4,8,17,folk,Synthetic_folk,Generated_Riff_7,5.0,True
66,3,11,1,folk,Synthetic_folk,Generated_Riff_8,5.0,True
66,5,2,3,folk,Synthetic_folk,Generated_Riff_8,5.0,True
72,5,8,4,folk,Synthetic_folk,Generated_Riff_8,5.0,True
86,5,22,5,folk,Synthetic_folk,Generated_Riff_8,5.0,True
83,5,19,6,folk,Synthetic_folk,Generated_Riff_8,5.0,True
78,5,14,8,folk,Synthetic_folk,Generated_Riff_8,5.0,True
86,5,22,10,folk,Synthetic_folk,Generated_Riff_8,5.0,True
84,5,20,11,folk,Synthetic_folk,Generated_Riff_8,5.0,True
86,5,22,13,folk,Synthetic_folk,Generated_Riff_8,5.0,True
64,5,0,14,folk,Synthetic_folk,Generated_Riff_8,5.0,True
81,5,17,15,folk,Synthetic_folk,Generated_Riff_8,5.0,True
71,4,12,17,folk,Synthetic_folk,Generated_Riff_8,5.0,True
81,4,22,18,folk,Synthetic_folk,Generated_Riff_8,5.0,True
64,5,0,0,folk,Synthetic_folk,Generated_Riff_9,5.0,True
70,5,6,3,folk,Synthetic_folk,Generated_Riff_9,5.0,True
77,5,13,4,folk,Synthetic_folk,Generated_Riff_9,5.0,True
84,5,20,6,folk,Synthetic_folk,Generated_Riff_9,5.0,True
72,5,8,7,folk,Synthetic_folk,Generated_Riff_9,5.0,True
72,5,8,8,folk,Synthetic_folk,Generated_Riff_9,5.0,True
67,5,3,9,folk,Synthetic_folk,Generated_Riff_9,5.0,True
76,5,12,10,folk,Synthetic_folk,Generated_Riff_9,5.0,True
74,5,10,11,folk,Synthetic_folk,Generated_Riff_9,5.0,True
76,5,12,12,folk,Synthetic_folk,Generated_Riff_9,5.0,True
65,3,10,13,folk,Synthetic_folk,Generated_Riff_9,5.0,True
73,5,9,0,folk,Synthetic_folk,Generated_Riff_10,5.0,True
81,5,17,2,folk,Synthetic_folk,Generated_Riff_10,5.0,True
86,5,22,3,folk,Synthetic_folk,Generated_Riff_10,5.0,True
86,5,22,4,folk,Synthetic_folk,Generated_Riff_10,5.0,True
76,5,12,5,folk,Synthetic_folk,Generated_Riff_10,5.0,True
78,5,14,6,folk,Synthetic_folk,Generated_Riff_10,5.0,True
85,5,21,7,folk,Synthetic_folk,Generated_Riff_10,5.0,True
80,5,16,8,folk,Synthetic_folk,Generated_Riff_10,5.0,True
69,3,14,9,folk,Synthetic_folk,Generated_Riff_10,5.0,True
73,4,14,10,folk,Synthetic_folk,Generated_Riff_10,5.0,True
81,4,22,11,folk,Synthetic_folk,Generated_Riff_10,5.0,True
88,5,24,14,folk,Synthetic_folk,Generated_Riff_10,5.0,True
81,4,22,15,folk,Synthetic_folk,Generated_Riff_10,5.0,True
68,5,4,2,folk,Synthetic_folk,Generated_Riff_11,5.0,True
64,5,0,6,folk,Synthetic_folk,Generated_Riff_11,5.0,True
83,4,24,7,folk,Synthetic_folk,Generated_Riff_11,5.0,True
69,4,10,8,folk,Synthetic_folk,Generated_Riff_11,5.0,True
87,5,23,9,folk,Synthetic_folk,Generated_Riff_11,5.0,True
69,5,5,10,folk,Synthetic_folk,Generated_Riff_11,5.0,True
80,4,21,11,folk,Synthetic_folk,Generated_Riff_11,5.0,True
88,5,24,12,folk,Synthetic_folk,Generated_Riff_11,5.0,True
68,5,4,1,folk,Synthetic_folk,Generated_Riff_12,5.0,True
83,4,24,5,folk,Synthetic_folk,Generated_Riff_12,5.0,True
81,4,22,7,folk,Synthetic_folk,Generated_Riff_12,5.0,True
76,5,12,8,folk,Synthetic_folk,Generated_Riff_12,5.0,True
71,4,12,9,folk,Synthetic_folk,Generated_Riff_12,5.0,True
69,3,14,10,folk,Synthetic_folk,Generated_Riff_12,5.0,True
85,5,21,11,folk,Synthetic_folk,Generated_Riff_12,5.0,True
68,5,4,12,folk,Synthetic_folk,Generated_Riff_12,5.0,True
79,3,24,0,folk,Synthetic_folk,Generated_Riff_13,5.0,True
62,3,7,1,folk,Synthetic_folk,Generated_Riff_13,5.0,True
86,5,22,2,folk,Synthetic_folk,Generated_Riff_13,5.0,True
81,5,17,3,folk,Synthetic_folk,Generated_Riff_13,5.0,True
81,5,17,4,folk,Synthetic_folk,Generated_Riff_13,5.0,True
72,5,8,5,folk,Synthetic_folk,Generated_Riff_13,5.0,True
81,5,17,6,folk,Synthetic_folk,Generated_Riff_13,5.0,True
79,3,24,7,folk,Synthetic_folk,Generated_Riff_13,5.0,True
76,5,12,8,folk,Synthetic_folk,Generated_Riff_13,5.0,True
60,4,1,9,folk,Synthetic_folk,Generated_Riff_13,5.0,True
79,4,20,10,folk,Synthetic_folk,Generated_Riff_13,5.0,True
74,5,10,11,folk,Synthetic_folk,Generated_Riff_13,5.0,True
79,5,15,12,folk,Synthetic_folk,Generated_Riff_13,5.0,True
65,5,1,14,folk,Synthetic_folk,Generated_Riff_13,5.0,True
74,5,10,15,folk,Synthetic_folk,Generated_Riff_13,5.0,True
