2025-04-08 18:46:58,568 - __main__ - INFO - Starting batch processing from F:\newrepos\olitunes\guitarset_training_data to F:\newrepos\olitunes\processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Processing complete!
2025-04-08 18:50:47,246 - __main__ - INFO - Processed 0/0 batches
2025-04-08 18:50:47,246 - __main__ - INFO - Total examples: 0
2025-04-08 18:50:47,246 - __main__ - INFO - Original size: 0.00 GB
2025-04-08 18:50:47,246 - __main__ - INFO - Compressed size: 0.00 GB
2025-04-08 18:50:47,247 - __main__ - INFO - Compression ratio: 0.00x
2025-04-08 18:50:47,257 - __main__ - INFO - Space saved: 0.00 GB
2025-04-08 18:51:36,563 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:51:36,686 - __main__ - INFO - Processing batch chunk 1/115 (10 batches)
2025-04-08 19:06:23,444 - __mp_main__ - WARNING - Failed to load data from batch_817, skipping
2025-04-08 19:06:23,448 - __mp_main__ - WARNING - Failed to load data from batch_818, skipping
2025-04-08 19:06:23,450 - __mp_main__ - WARNING - Failed to load data from batch_819, skipping
2025-04-08 19:06:25,043 - __main__ - INFO - Processing batch chunk 83/115 (10 batches)
2025-04-08 19:06:33,835 - __mp_main__ - WARNING - Failed to load data from batch_820, skipping
2025-04-08 19:06:33,838 - __mp_main__ - WARNING - Failed to load data from batch_821, skipping
2025-04-08 19:06:33,841 - __mp_main__ - WARNING - Failed to load data from batch_822, skipping
2025-04-08 19:06:33,844 - __mp_main__ - WARNING - Failed to load data from batch_823, skipping
2025-04-08 19:06:33,846 - __mp_main__ - WARNING - Failed to load data from batch_824, skipping
2025-04-08 19:06:33,850 - __mp_main__ - WARNING - Failed to load data from batch_825, skipping
2025-04-08 19:06:33,853 - __mp_main__ - WARNING - Failed to load data from batch_826, skipping
2025-04-08 19:06:33,856 - __mp_main__ - WARNING - Failed to load data from batch_827, skipping
2025-04-08 19:06:33,860 - __mp_main__ - WARNING - Failed to load data from batch_829, skipping
2025-04-08 19:06:33,860 - __mp_main__ - WARNING - Failed to load data from batch_828, skipping
2025-04-08 19:06:35,399 - __main__ - INFO - Processing batch chunk 84/115 (10 batches)
2025-04-08 19:06:44,185 - __mp_main__ - WARNING - Failed to load data from batch_830, skipping
2025-04-08 19:06:44,187 - __mp_main__ - WARNING - Failed to load data from batch_831, skipping
2025-04-08 19:06:44,190 - __mp_main__ - WARNING - Failed to load data from batch_832, skipping
2025-04-08 19:06:44,194 - __mp_main__ - WARNING - Failed to load data from batch_834, skipping
2025-04-08 19:06:44,194 - __mp_main__ - WARNING - Failed to load data from batch_833, skipping
2025-04-08 19:06:44,198 - __mp_main__ - WARNING - Failed to load data from batch_836, skipping
2025-04-08 19:06:44,198 - __mp_main__ - WARNING - Failed to load data from batch_835, skipping
2025-04-08 19:06:44,200 - __mp_main__ - WARNING - Failed to load data from batch_837, skipping
2025-04-08 19:06:44,202 - __mp_main__ - WARNING - Failed to load data from batch_838, skipping
2025-04-08 19:06:44,202 - __mp_main__ - WARNING - Failed to load data from batch_839, skipping
2025-04-08 19:06:45,555 - __main__ - INFO - Processing batch chunk 85/115 (10 batches)
2025-04-08 19:06:54,589 - __mp_main__ - WARNING - Failed to load data from batch_840, skipping
2025-04-08 19:06:54,591 - __mp_main__ - WARNING - Failed to load data from batch_841, skipping
2025-04-08 19:06:54,595 - __mp_main__ - WARNING - Failed to load data from batch_842, skipping
2025-04-08 19:06:54,598 - __mp_main__ - WARNING - Failed to load data from batch_843, skipping
2025-04-08 19:06:54,602 - __mp_main__ - WARNING - Failed to load data from batch_844, skipping
2025-04-08 19:06:54,604 - __mp_main__ - WARNING - Failed to load data from batch_845, skipping
2025-04-08 19:06:54,607 - __mp_main__ - WARNING - Failed to load data from batch_846, skipping
2025-04-08 19:06:54,610 - __mp_main__ - WARNING - Failed to load data from batch_847, skipping
2025-04-08 19:06:54,612 - __mp_main__ - WARNING - Failed to load data from batch_848, skipping
2025-04-08 19:06:54,618 - __mp_main__ - WARNING - Failed to load data from batch_849, skipping
2025-04-08 19:06:55,948 - __main__ - INFO - Processing batch chunk 86/115 (10 batches)
2025-04-08 19:07:04,701 - __mp_main__ - WARNING - Failed to load data from batch_850, skipping
2025-04-08 19:07:04,705 - __mp_main__ - WARNING - Failed to load data from batch_851, skipping
2025-04-08 19:07:04,709 - __mp_main__ - WARNING - Failed to load data from batch_852, skipping
2025-04-08 19:07:04,711 - __mp_main__ - WARNING - Failed to load data from batch_853, skipping
2025-04-08 19:07:04,712 - __mp_main__ - WARNING - Failed to load data from batch_854, skipping
2025-04-08 19:07:04,714 - __mp_main__ - WARNING - Failed to load data from batch_855, skipping
2025-04-08 19:07:04,716 - __mp_main__ - WARNING - Failed to load data from batch_856, skipping
2025-04-08 19:07:04,717 - __mp_main__ - WARNING - Failed to load data from batch_857, skipping
2025-04-08 19:07:04,718 - __mp_main__ - WARNING - Failed to load data from batch_858, skipping
2025-04-08 19:07:04,721 - __mp_main__ - WARNING - Failed to load data from batch_859, skipping
2025-04-08 19:07:06,199 - __main__ - INFO - Processing batch chunk 87/115 (10 batches)
2025-04-08 19:07:14,954 - __mp_main__ - WARNING - Failed to load data from batch_860, skipping
2025-04-08 19:07:14,956 - __mp_main__ - WARNING - Failed to load data from batch_861, skipping
2025-04-08 19:07:14,958 - __mp_main__ - WARNING - Failed to load data from batch_862, skipping
2025-04-08 19:07:14,962 - __mp_main__ - WARNING - Failed to load data from batch_863, skipping
2025-04-08 19:07:14,965 - __mp_main__ - WARNING - Failed to load data from batch_864, skipping
2025-04-08 19:07:14,968 - __mp_main__ - WARNING - Failed to load data from batch_865, skipping
2025-04-08 19:07:14,972 - __mp_main__ - WARNING - Failed to load data from batch_866, skipping
2025-04-08 19:07:14,975 - __mp_main__ - WARNING - Failed to load data from batch_867, skipping
2025-04-08 19:07:14,977 - __mp_main__ - WARNING - Failed to load data from batch_868, skipping
2025-04-08 19:07:14,981 - __mp_main__ - WARNING - Failed to load data from batch_869, skipping
2025-04-08 19:07:16,585 - __main__ - INFO - Processing batch chunk 88/115 (10 batches)
2025-04-08 19:07:25,311 - __mp_main__ - WARNING - Failed to load data from batch_870, skipping
2025-04-08 19:07:25,315 - __mp_main__ - WARNING - Failed to load data from batch_871, skipping
2025-04-08 19:07:25,318 - __mp_main__ - WARNING - Failed to load data from batch_872, skipping
2025-04-08 19:07:25,322 - __mp_main__ - WARNING - Failed to load data from batch_873, skipping
2025-04-08 19:07:25,325 - __mp_main__ - WARNING - Failed to load data from batch_874, skipping
2025-04-08 19:07:25,328 - __mp_main__ - WARNING - Failed to load data from batch_875, skipping
2025-04-08 19:07:25,332 - __mp_main__ - WARNING - Failed to load data from batch_876, skipping
2025-04-08 19:07:25,333 - __mp_main__ - WARNING - Failed to load data from batch_877, skipping
2025-04-08 19:07:25,336 - __mp_main__ - WARNING - Failed to load data from batch_878, skipping
2025-04-08 19:07:25,340 - __mp_main__ - WARNING - Failed to load data from batch_879, skipping
2025-04-08 19:07:26,862 - __main__ - INFO - Processing batch chunk 89/115 (10 batches)
2025-04-08 19:07:35,605 - __mp_main__ - WARNING - Failed to load data from batch_880, skipping
2025-04-08 19:07:35,608 - __mp_main__ - WARNING - Failed to load data from batch_881, skipping
2025-04-08 19:07:35,610 - __mp_main__ - WARNING - Failed to load data from batch_882, skipping
2025-04-08 19:07:35,614 - __mp_main__ - WARNING - Failed to load data from batch_883, skipping
2025-04-08 19:07:35,617 - __mp_main__ - WARNING - Failed to load data from batch_884, skipping
2025-04-08 19:07:35,619 - __mp_main__ - WARNING - Failed to load data from batch_885, skipping
2025-04-08 19:07:35,621 - __mp_main__ - WARNING - Failed to load data from batch_886, skipping
2025-04-08 19:07:35,624 - __mp_main__ - WARNING - Failed to load data from batch_887, skipping
2025-04-08 19:07:35,627 - __mp_main__ - WARNING - Failed to load data from batch_888, skipping
2025-04-08 19:07:35,629 - __mp_main__ - WARNING - Failed to load data from batch_889, skipping
2025-04-08 19:07:37,075 - __main__ - INFO - Processing batch chunk 90/115 (10 batches)
2025-04-08 19:07:45,786 - __mp_main__ - WARNING - Failed to load data from batch_890, skipping
2025-04-08 19:07:45,790 - __mp_main__ - WARNING - Failed to load data from batch_891, skipping
2025-04-08 19:07:45,792 - __mp_main__ - WARNING - Failed to load data from batch_892, skipping
2025-04-08 19:07:45,794 - __mp_main__ - WARNING - Failed to load data from batch_893, skipping
2025-04-08 19:07:45,797 - __mp_main__ - WARNING - Failed to load data from batch_894, skipping
2025-04-08 19:07:45,800 - __mp_main__ - WARNING - Failed to load data from batch_895, skipping
2025-04-08 19:07:45,803 - __mp_main__ - WARNING - Failed to load data from batch_896, skipping
2025-04-08 19:07:45,806 - __mp_main__ - WARNING - Failed to load data from batch_897, skipping
2025-04-08 19:07:45,807 - __mp_main__ - WARNING - Failed to load data from batch_898, skipping
2025-04-08 19:07:45,810 - __mp_main__ - WARNING - Failed to load data from batch_899, skipping
2025-04-08 19:07:47,440 - __main__ - INFO - Processing batch chunk 91/115 (10 batches)
2025-04-08 19:07:56,204 - __mp_main__ - WARNING - Failed to load data from batch_900, skipping
2025-04-08 19:07:56,208 - __mp_main__ - WARNING - Failed to load data from batch_901, skipping
2025-04-08 19:07:56,211 - __mp_main__ - WARNING - Failed to load data from batch_902, skipping
2025-04-08 19:07:56,214 - __mp_main__ - WARNING - Failed to load data from batch_903, skipping
2025-04-08 19:07:56,217 - __mp_main__ - WARNING - Failed to load data from batch_904, skipping
2025-04-08 19:07:56,221 - __mp_main__ - WARNING - Failed to load data from batch_905, skipping
2025-04-08 19:07:56,224 - __mp_main__ - WARNING - Failed to load data from batch_906, skipping
2025-04-08 19:07:56,228 - __mp_main__ - WARNING - Failed to load data from batch_907, skipping
2025-04-08 19:07:56,230 - __mp_main__ - WARNING - Failed to load data from batch_908, skipping
2025-04-08 19:07:56,233 - __mp_main__ - WARNING - Failed to load data from batch_909, skipping
2025-04-08 19:07:57,814 - __main__ - INFO - Processing batch chunk 92/115 (10 batches)
2025-04-08 19:08:06,522 - __mp_main__ - WARNING - Failed to load data from batch_910, skipping
2025-04-08 19:08:06,525 - __mp_main__ - WARNING - Failed to load data from batch_911, skipping
2025-04-08 19:08:06,528 - __mp_main__ - WARNING - Failed to load data from batch_912, skipping
2025-04-08 19:08:06,529 - __mp_main__ - WARNING - Failed to load data from batch_913, skipping
2025-04-08 19:08:06,533 - __mp_main__ - WARNING - Failed to load data from batch_914, skipping
2025-04-08 19:08:06,536 - __mp_main__ - WARNING - Failed to load data from batch_915, skipping
2025-04-08 19:08:06,539 - __mp_main__ - WARNING - Failed to load data from batch_916, skipping
2025-04-08 19:08:06,542 - __mp_main__ - WARNING - Failed to load data from batch_917, skipping
2025-04-08 19:08:06,544 - __mp_main__ - WARNING - Failed to load data from batch_918, skipping
2025-04-08 19:08:06,548 - __mp_main__ - WARNING - Failed to load data from batch_919, skipping
2025-04-08 19:08:08,103 - __main__ - INFO - Processing batch chunk 93/115 (10 batches)
2025-04-08 19:08:16,514 - __mp_main__ - WARNING - Failed to load data from batch_920, skipping
2025-04-08 19:08:16,518 - __mp_main__ - WARNING - Failed to load data from batch_921, skipping
2025-04-08 19:08:16,521 - __mp_main__ - WARNING - Failed to load data from batch_922, skipping
2025-04-08 19:08:16,524 - __mp_main__ - WARNING - Failed to load data from batch_923, skipping
2025-04-08 19:08:16,527 - __mp_main__ - WARNING - Failed to load data from batch_924, skipping
2025-04-08 19:08:16,529 - __mp_main__ - WARNING - Failed to load data from batch_925, skipping
2025-04-08 19:08:16,534 - __mp_main__ - WARNING - Failed to load data from batch_926, skipping
2025-04-08 19:08:16,536 - __mp_main__ - WARNING - Failed to load data from batch_927, skipping
2025-04-08 19:08:16,539 - __mp_main__ - WARNING - Failed to load data from batch_928, skipping
2025-04-08 19:08:16,542 - __mp_main__ - WARNING - Failed to load data from batch_929, skipping
2025-04-08 19:08:18,337 - __main__ - INFO - Processing batch chunk 94/115 (10 batches)
2025-04-08 19:08:27,010 - __mp_main__ - WARNING - Failed to load data from batch_930, skipping
2025-04-08 19:08:27,012 - __mp_main__ - WARNING - Failed to load data from batch_931, skipping
2025-04-08 19:08:27,017 - __mp_main__ - WARNING - Failed to load data from batch_932, skipping
2025-04-08 19:08:27,019 - __mp_main__ - WARNING - Failed to load data from batch_933, skipping
2025-04-08 19:08:27,022 - __mp_main__ - WARNING - Failed to load data from batch_934, skipping
2025-04-08 19:08:27,025 - __mp_main__ - WARNING - Failed to load data from batch_935, skipping
2025-04-08 19:08:27,028 - __mp_main__ - WARNING - Failed to load data from batch_936, skipping
2025-04-08 19:08:27,031 - __mp_main__ - WARNING - Failed to load data from batch_937, skipping
2025-04-08 19:08:27,034 - __mp_main__ - WARNING - Failed to load data from batch_938, skipping
2025-04-08 19:08:27,036 - __mp_main__ - WARNING - Failed to load data from batch_939, skipping
2025-04-08 19:08:28,583 - __main__ - INFO - Processing batch chunk 95/115 (10 batches)
2025-04-08 19:08:37,157 - __mp_main__ - WARNING - Failed to load data from batch_940, skipping
2025-04-08 19:08:37,159 - __mp_main__ - WARNING - Failed to load data from batch_941, skipping
2025-04-08 19:08:37,162 - __mp_main__ - WARNING - Failed to load data from batch_942, skipping
2025-04-08 19:08:37,165 - __mp_main__ - WARNING - Failed to load data from batch_943, skipping
2025-04-08 19:08:37,168 - __mp_main__ - WARNING - Failed to load data from batch_944, skipping
2025-04-08 19:08:37,171 - __mp_main__ - WARNING - Failed to load data from batch_945, skipping
2025-04-08 19:08:37,175 - __mp_main__ - WARNING - Failed to load data from batch_946, skipping
2025-04-08 19:08:37,178 - __mp_main__ - WARNING - Failed to load data from batch_947, skipping
2025-04-08 19:08:37,180 - __mp_main__ - WARNING - Failed to load data from batch_948, skipping
2025-04-08 19:08:37,184 - __mp_main__ - WARNING - Failed to load data from batch_949, skipping
2025-04-08 19:08:38,819 - __main__ - INFO - Processing batch chunk 96/115 (10 batches)
2025-04-08 19:08:47,458 - __mp_main__ - WARNING - Failed to load data from batch_950, skipping
2025-04-08 19:08:47,460 - __mp_main__ - WARNING - Failed to load data from batch_951, skipping
2025-04-08 19:08:47,465 - __mp_main__ - WARNING - Failed to load data from batch_952, skipping
2025-04-08 19:08:47,467 - __mp_main__ - WARNING - Failed to load data from batch_953, skipping
2025-04-08 19:08:47,471 - __mp_main__ - WARNING - Failed to load data from batch_954, skipping
2025-04-08 19:08:47,474 - __mp_main__ - WARNING - Failed to load data from batch_955, skipping
2025-04-08 19:08:47,478 - __mp_main__ - WARNING - Failed to load data from batch_956, skipping
2025-04-08 19:08:47,480 - __mp_main__ - WARNING - Failed to load data from batch_957, skipping
2025-04-08 19:08:47,483 - __mp_main__ - WARNING - Failed to load data from batch_958, skipping
2025-04-08 19:08:47,486 - __mp_main__ - WARNING - Failed to load data from batch_959, skipping
2025-04-08 19:08:49,120 - __main__ - INFO - Processing batch chunk 97/115 (10 batches)
2025-04-08 19:08:57,765 - __mp_main__ - WARNING - Failed to load data from batch_960, skipping
2025-04-08 19:08:57,768 - __mp_main__ - WARNING - Failed to load data from batch_961, skipping
2025-04-08 19:08:57,772 - __mp_main__ - WARNING - Failed to load data from batch_962, skipping
2025-04-08 19:08:57,775 - __mp_main__ - WARNING - Failed to load data from batch_963, skipping
2025-04-08 19:08:57,778 - __mp_main__ - WARNING - Failed to load data from batch_964, skipping
2025-04-08 19:08:57,780 - __mp_main__ - WARNING - Failed to load data from batch_965, skipping
2025-04-08 19:08:57,784 - __mp_main__ - WARNING - Failed to load data from batch_966, skipping
2025-04-08 19:08:57,788 - __mp_main__ - WARNING - Failed to load data from batch_967, skipping
2025-04-08 19:08:57,790 - __mp_main__ - WARNING - Failed to load data from batch_968, skipping
2025-04-08 19:08:57,794 - __mp_main__ - WARNING - Failed to load data from batch_969, skipping
2025-04-08 19:08:59,398 - __main__ - INFO - Processing batch chunk 98/115 (10 batches)
2025-04-08 19:09:07,942 - __mp_main__ - WARNING - Failed to load data from batch_970, skipping
2025-04-08 19:09:07,944 - __mp_main__ - WARNING - Failed to load data from batch_971, skipping
2025-04-08 19:09:07,949 - __mp_main__ - WARNING - Failed to load data from batch_972, skipping
2025-04-08 19:09:07,952 - __mp_main__ - WARNING - Failed to load data from batch_973, skipping
2025-04-08 19:09:07,954 - __mp_main__ - WARNING - Failed to load data from batch_974, skipping
2025-04-08 19:09:07,956 - __mp_main__ - WARNING - Failed to load data from batch_975, skipping
2025-04-08 19:09:07,958 - __mp_main__ - WARNING - Failed to load data from batch_976, skipping
2025-04-08 19:09:07,963 - __mp_main__ - WARNING - Failed to load data from batch_977, skipping
2025-04-08 19:09:07,965 - __mp_main__ - WARNING - Failed to load data from batch_978, skipping
2025-04-08 19:09:07,968 - __mp_main__ - WARNING - Failed to load data from batch_979, skipping
